Periodo,Nombre del Alumno,Subject 1,Subject 2,Subject 3,Subject 4,Subject 5,Subject 6,Subject 7,Subject 8,Subject 9,Subject 10,Subject 11,Subject 12
3,Student 31 1B,26,11,27,34,46,21,46,82,5,40,7,93
3,Student 32 1B,9,34,69,43,3,42,36,54,93,44,90,60
3,Student 33 1B,98,44,84,13,32,61,52,11,81,97,10,71
3,Student 34 1B,46,7,62,62,53,82,9,85,66,31,42,24
3,Student 35 1B,55,69,42,93,37,62,44,35,88,13,5,18
3,Student 36 1B,31,90,24,24,58,72,26,25,39,79,62,74
3,Student 37 1B,50,69,26,11,21,0,72,88,80,69,58,0
3,Student 38 1B,51,66,89,63,48,73,52,83,58,55,58,73
3,Student 39 1B,63,23,57,93,35,73,10,17,26,58,55,77
3,Student 40 1B,25,1,80,53,57,64,79,36,12,8,34,48
3,Student 41 1B,77,8,32,20,99,48,82,72,82,75,56,72
3,Student 42 1B,58,54,9,60,67,27,7,29,46,92,39,92
3,Student 43 1B,46,3,13,84,72,3,77,61,66,49,9,71
3,Student 44 1B,19,14,81,49,79,80,9,82,70,30,4,81
3,Student 45 1B,92,100,55,42,26,77,1,61,64,91,52,97
3,Student 46 1B,13,88,10,4,2,86,87,100,96,33,42,31
3,Student 47 1B,45,8,18,17,16,40,34,81,2,76,83,47
3,Student 48 1B,21,93,55,95,17,84,90,16,37,42,23,99
3,Student 49 1B,19,45,15,22,92,72,62,89,48,94,78,65
3,Student 50 1B,87,17,98,42,16,8,58,39,70,81,28,31
3,Student 1 2A,65,61,48,67,24,3,7,20,1,72,60,87
3,Student 2 2A,1,72,4,24,4,89,13,9,53,74,40,100
3,Student 3 2A,5,1,4,94,49,62,30,96,10,58,65,50
3,Student 4 2A,65,34,13,100,14,70,96,14,100,15,69,90
3,Student 5 2A,32,38,96,71,74,76,86,67,36,38,65,38
3,Student 6 2A,93,80,81,73,47,36,73,43,33,39,9,36
3,Student 7 2A,17,8,42,47,62,83,53,56,5,41,7,77
3,Student 8 2A,25,96,87,34,75,68,93,4,40,23,39,75
3,Student 9 2A,58,37,57,7,76,65,37,70,63,28,79,57
3,Student 10 2A,72,76,33,55,56,15,8,96,4,13,43,46
3,Student 11 2A,10,16,38,79,76,35,10,63,89,24,99,22
3,Student 12 2A,6,19,28,60,38,12,56,26,100,15,42,32
3,Student 13 2A,73,74,48,34,34,80,18,27,14,23,39,83
3,Student 14 2A,77,3,0,30,82,9,1,30,68,82,37,52
3,Student 15 2A,51,51,21,22,50,77,76,48,86,63,40,85
3,Student 16 2A,5,45,25,50,62,64,7,39,96,33,52,29
3,Student 17 2A,16,1,86,73,17,11,69,78,29,68,66,41
3,Student 18 2A,30,6,47,18,47,75,63,69,91,8,50,63
3,Student 19 2A,37,35,15,49,6,59,93,38,88,20,97,32
3,Student 20 2A,36,1,11,29,78,1,44,24,96,1,13,83
3,Student 21 2A,37,8,41,65,2,59,51,18,25,69,75,69
3,Student 22 2A,79,0,70,53,39,85,82,46,87,40,43,22
3,Student 23 2A,16,31,77,97,96,8,12,11,76,11,79,21
3,Student 24 2A,2,85,53,46,88,88,36,20,58,93,46,37
3,Student 25 2A,48,3,96,19,12,64,3,18,73,63,73,61
3,Student 26 2A,4,48,18,95,45,27,15,1,68,97,89,37
3,Student 27 2A,57,8,7,67,98,81,6,34,58,50,51,59
3,Student 28 2A,59,87,76,6,38,39,98,98,17,5,62,63
3,Student 29 2A,62,63,73,73,42,59,46,58,81,92,44,78
3,Student 30 2A,42,50,53,37,14,57,64,69,33,45,48,22
3,Student 31 2A,92,94,46,27,58,94,56,5,88,10,81,96
3,Student 32 2A,61,35,97,99,33,23,75,67,58,30,78,1
3,Student 33 2A,16,36,78,30,29,1,38,40,88,90,36,92
3,Student 34 2A,64,69,67,24,95,27,18,19,67,78,55,58
3,Student 35 2A,36,100,23,46,45,69,41,49,34,18,56,28
3,Student 36 2A,7,39,38,72,43,80,88,53,52,10,43,8
3,Student 37 2A,85,97,10,66,24,0,1,72,49,5,35,17
3,Student 38 2A,74,68,85,66,94,87,77,98,71,41,87,0
3,Student 39 2A,28,11,91,18,78,4,35,59,19,17,7,45
3,Student 40 2A,10,99,31,52,81,83,6,71,90,51,37,12
3,Student 41 2A,5,64,19,85,84,61,1,77,74,18,31,18
3,Student 42 2A,95,29,17,20,39,58,17,30,71,24,95,85
3,Student 43 2A,29,67,47,91,97,23,15,56,87,72,1,29
3,Student 44 2A,66,67,49,75,90,47,36,76,98,73,29,90
3,Student 45 2A,76,11,84,9,87,55,51,85,12,12,71,39
3,Student 46 2A,35,73,66,75,96,72,76,54,56,10,91,37
3,Student 47 2A,83,55,69,86,31,46,72,88,61,53,6,9
3,Student 48 2A,2,87,37,62,93,95,34,59,59,54,70,39
3,Student 49 2A,45,19,63,91,15,19,81,44,46,47,49,45
3,Student 50 2A,24,100,68,67,85,68,32,36,32,15,20,72
3,Student 1 2B,27,18,27,45,12,14,8,96,67,8,96,84
3,Student 2 2B,14,2,97,57,6,92,91,62,16,46,68,92
3,Student 3 2B,94,7,68,22,63,34,91,50,51,48,43,33
3,Student 4 2B,83,73,47,1,100,83,29,29,78,9,96,33
3,Student 5 2B,61,44,40,52,96,86,5,3,100,6,56,80
3,Student 6 2B,51,68,96,88,90,31,6,42,23,35,24,13
3,Student 7 2B,16,69,70,84,46,81,76,87,84,10,92,45
3,Student 8 2B,26,63,38,55,50,21,74,90,10,76,47,76
3,Student 9 2B,0,61,32,74,28,89,2,25,13,22,97,85
3,Student 10 2B,86,100,4,37,40,61,38,92,80,78,78,49
3,Student 11 2B,23,58,34,56,22,7,13,12,4,91,6,35
3,Student 12 2B,55,62,5,49,0,21,8,36,13,69,47,71
3,Student 13 2B,64,15,7,79,38,89,11,50,66,58,61,74
3,Student 14 2B,48,93,100,78,85,15,93,89,21,43,4,25
3,Student 15 2B,73,35,73,99,6,84,1,10,98,31,8,48
3,Student 16 2B,49,19,1,0,13,61,72,96,23,74,65,66
3,Student 17 2B,11,49,1,35,25,29,72,36,31,17,16,1
3,Student 18 2B,37,72,100,4,12,81,90,62,52,90,32,84
3,Student 19 2B,88,79,53,56,11,90,53,86,24,92,59,37
3,Student 20 2B,45,51,90,56,66,1,21,89,26,58,2,89
3,Student 21 2B,62,29,48,11,26,10,100,21,51,98,88,88
3,Student 22 2B,96,43,14,44,4,84,68,57,41,77,64,65
3,Student 23 2B,29,100,9,16,26,43,43,4,62,56,91,2
3,Student 24 2B,21,86,67,91,46,89,3,62,5,2,63,22
3,Student 25 2B,67,56,45,5,90,65,88,48,41,70,7,1
3,Student 26 2B,70,77,65,90,7,77,44,29,93,8,69,62
3,Student 27 2B,54,19,4,62,24,58,50,3,34,90,71,82
3,Student 28 2B,62,88,37,29,58,10,42,18,100,4,15,55
3,Student 29 2B,88,79,90,67,58,82,52,42,53,37,56,41
3,Student 30 2B,88,89,92,63,64,58,18,46,71,75,62,28
3,Student 31 2B,19,96,13,18,42,41,97,75,31,22,67,22
3,Student 32 2B,54,3,90,58,98,97,99,10,64,79,13,50
3,Student 33 2B,75,98,4,37,78,69,42,97,56,1,83,8
3,Student 34 2B,40,21,47,21,39,73,39,69,98,45,94,61
3,Student 35 2B,78,29,37,86,21,17,3,71,98,76,76,30
3,Student 36 2B,91,64,17,92,100,0,71,81,17,40,25,64
3,Student 37 2B,85,64,90,27,12,90,31,44,43,95,39,27
3,Student 38 2B,76,27,42,77,70,44,77,54,70,78,23,4
3,Student 39 2B,70,81,70,65,85,96,30,69,69,11,8,58
3,Student 40 2B,3,92,22,23,20,29,86,28,93,64,10,63
3,Student 41 2B,18,85,76,13,89,99,8,24,36,83,11,1
3,Student 42 2B,52,52,44,27,66,93,14,99,70,79,55,75
3,Student 43 2B,15,70,45,85,25,44,16,94,65,48,67,86
3,Student 44 2B,30,92,66,56,31,5,42,48,56,4,55,50
3,Student 45 2B,95,63,44,44,77,49,31,41,33,14,69,10
3,Student 46 2B,53,75,91,41,74,2,46,69,98,73,43,84
3,Student 47 2B,47,88,63,4,92,1,99,21,93,48,37,90
3,Student 48 2B,83,77,67,23,31,100,42,79,83,65,62,95
3,Student 49 2B,23,87,26,82,15,56,81,13,45,16,30,13
3,Student 50 2B,48,21,65,100,0,83,42,68,69,85,77,59
3,Student 1 3A,4,15,96,44,35,7,98,96,58,70,9,99
3,Student 2 3A,96,49,70,84,27,89,40,90,19,47,53,37
3,Student 3 3A,67,13,79,40,92,47,89,56,87,17,42,33
3,Student 4 3A,64,28,62,11,73,12,41,4,24,91,39,76
3,Student 5 3A,37,50,55,26,57,60,96,93,7,89,3,31
3,Student 6 3A,35,37,52,92,62,79,85,71,60,39,40,14
3,Student 7 3A,18,91,3,22,5,50,16,1,34,83,68,47
3,Student 8 3A,72,33,31,84,89,29,11,56,45,94,80,10
3,Student 9 3A,23,89,4,38,72,70,73,21,79,32,53,51
3,Student 10 3A,77,79,15,68,15,79,92,30,21,28,73,80
3,Student 11 3A,25,15,77,63,19,92,55,36,16,48,89,20
3,Student 12 3A,88,100,14,43,85,12,5,48,5,89,68,31
3,Student 13 3A,34,64,27,48,15,82,58,36,69,14,33,9
3,Student 14 3A,79,63,72,70,99,11,4,75,83,5,8,40
3,Student 15 3A,14,47,68,86,8,18,60,64,77,67,47,94
3,Student 16 3A,40,44,10,3,7,14,66,25,1,32,30,47
3,Student 17 3A,26,70,59,57,63,20,94,81,45,0,74,24
3,Student 18 3A,25,3,89,80,34,92,73,91,25,15,47,56
3,Student 19 3A,48,89,51,79,88,90,30,18,84,68,15,65
3,Student 20 3A,8,34,5,24,99,42,85,4,29,87,44,84
3,Student 21 3A,91,88,69,59,30,81,14,92,47,92,100,84
3,Student 22 3A,80,54,21,98,0,70,57,29,75,27,78,60
3,Student 23 3A,95,45,44,96,93,68,27,59,20,58,74,27
3,Student 24 3A,51,27,30,51,97,62,88,68,35,0,55,82
3,Student 25 3A,65,79,15,35,21,60,70,13,70,9,43,7
3,Student 26 3A,5,38,37,74,23,88,31,27,40,87,10,94
3,Student 27 3A,65,96,13,62,61,49,91,41,45,26,49,89
3,Student 28 3A,98,89,60,2,83,48,43,42,56,14,11,38
3,Student 29 3A,39,58,94,30,51,52,19,11,94,36,89,97
3,Student 30 3A,41,24,19,42,37,52,43,30,84,34,64,87
3,Student 31 3A,35,91,1,96,94,21,100,56,99,41,66,49
3,Student 32 3A,93,43,86,8,68,100,96,95,9,15,68,72
3,Student 33 3A,68,97,46,99,25,29,73,65,37,26,81,60
3,Student 34 3A,19,40,28,18,98,20,31,53,48,12,2,86
3,Student 35 3A,65,86,36,30,27,65,72,69,21,73,15,28
3,Student 36 3A,50,52,17,91,25,32,56,22,34,22,90,74
3,Student 37 3A,81,49,85,94,17,34,7,9,77,30,29,26
3,Student 38 3A,31,76,48,66,41,39,7,60,74,28,17,35
3,Student 39 3A,31,41,64,4,47,95,72,66,94,82,33,43
3,Student 40 3A,86,35,65,38,11,6,3,47,72,20,17,78
3,Student 41 3A,83,59,85,66,17,26,99,76,74,6,88,50
3,Student 42 3A,53,85,3,82,52,87,22,54,74,35,11,57
3,Student 43 3A,24,20,60,20,81,21,22,91,97,46,44,91
3,Student 44 3A,77,68,98,83,51,81,50,95,18,16,94,76
3,Student 45 3A,14,66,36,10,34,23,59,19,37,22,84,15
3,Student 46 3A,81,14,9,25,39,2,62,82,25,60,85,28
3,Student 47 3A,98,3,5,59,91,0,5,70,16,22,30,72
3,Student 48 3A,44,79,37,84,92,46,49,94,27,55,68,82
3,Student 49 3A,84,16,45,6,88,44,26,42,10,25,74,39
3,Student 50 3A,25,92,49,40,61,78,64,11,65,100,0,6
3,Student 1 3B,86,87,61,65,61,78,10,95,65,76,9,51
3,Student 2 3B,82,74,85,55,37,72,19,97,27,86,29,84
3,Student 3 3B,34,68,94,77,65,22,91,43,41,89,82,22
3,Student 4 3B,27,16,72,11,1,8,15,45,31,71,87,74
3,Student 5 3B,47,0,80,74,79,69,30,52,24,98,37,49
3,Student 6 3B,38,24,50,76,25,59,55,88,80,44,39,73
3,Student 7 3B,22,26,2,26,18,25,42,17,50,28,18,61
3,Student 8 3B,98,92,41,22,91,23,85,15,59,45,60,40
3,Student 9 3B,24,78,44,10,30,71,64,98,16,20,31,46
3,Student 10 3B,26,90,2,40,74,75,97,63,38,26,61,47
3,Student 11 3B,55,85,12,42,62,66,25,67,8,98,90,65
3,Student 12 3B,32,83,63,58,82,16,39,31,36,43,76,2
3,Student 13 3B,92,91,26,54,71,69,15,23,89,42,98,54
3,Student 14 3B,34,20,4,82,74,49,81,94,4,12,71,47
3,Student 15 3B,14,48,32,93,7,4,81,15,57,21,43,13
3,Student 16 3B,29,15,4,35,38,76,1,25,72,98,29,15
3,Student 17 3B,93,41,14,94,92,31,16,54,59,79,79,95
3,Student 18 3B,36,63,82,83,20,8,79,57,24,42,40,27
3,Student 19 3B,83,66,13,48,2,18,58,10,49,64,69,7
3,Student 20 3B,99,36,46,15,56,88,98,65,18,5,43,38
3,Student 21 3B,16,24,52,67,57,22,58,92,38,6,81,13
3,Student 22 3B,81,41,53,47,52,86,87,88,49,99,88,8
3,Student 23 3B,39,41,45,23,53,56,30,99,38,1,13,20
3,Student 24 3B,11,20,79,100,48,84,75,6,98,30,20,54
3,Student 25 3B,87,52,12,95,24,62,57,83,32,21,57,46
3,Student 26 3B,74,22,100,62,82,59,62,22,71,79,99,51
3,Student 27 3B,60,87,56,92,81,93,80,90,100,83,92,81
3,Student 28 3B,51,80,11,14,24,54,52,59,87,47,35,57
3,Student 29 3B,57,25,63,1,82,57,90,83,62,83,55,10
3,Student 30 3B,43,77,17,20,30,48,69,92,89,55,2,97
3,Student 31 3B,10,73,52,92,75,90,69,24,57,34,18,50
3,Student 32 3B,56,62,27,35,47,21,67,68,87,60,30,44
3,Student 33 3B,29,55,26,33,89,55,16,46,6,66,58,0
3,Student 34 3B,57,86,41,61,70,16,83,34,11,1,85,84
3,Student 35 3B,76,70,87,70,63,66,64,12,70,8,14,35
3,Student 36 3B,90,5,88,54,73,28,20,38,30,34,10,85
3,Student 37 3B,90,87,2,30,74,33,53,5,22,21,76,15
3,Student 38 3B,4,31,13,20,43,26,84,19,24,77,13,42
3,Student 39 3B,99,89,32,67,55,5,10,98,42,60,24,9
3,Student 40 3B,38,88,79,99,71,12,75,50,51,35,5,53
3,Student 41 3B,76,42,88,74,38,58,6,49,14,37,7,22
3,Student 42 3B,36,73,39,43,79,81,83,99,17,25,32,48
3,Student 43 3B,13,11,24,27,45,35,12,6,92,52,83,83
3,Student 44 3B,89,100,46,19,39,63,86,66,97,12,12,85
3,Student 45 3B,88,10,78,71,8,32,48,50,20,11,65,73
3,Student 46 3B,18,82,25,31,62,91,37,76,25,74,20,66
3,Student 47 3B,83,92,93,41,32,88,45,41,43,3,8,83
3,Student 48 3B,55,100,99,8,62,50,9,80,40,30,99,30
3,Student 49 3B,27,4,10,64,82,49,52,33,58,76,76,47
3,Student 50 3B,98,15,39,74,8,12,74,33,58,0,48,54
3,Student 1 4A,59,31,90,19,1,91,34,49,75,23,81,14
3,Student 2 4A,79,39,77,86,80,17,60,26,92,55,35,57
3,Student 3 4A,76,92,48,86,91,17,44,47,9,64,45,17
3,Student 4 4A,11,39,21,57,96,77,80,92,84,91,6,58
3,Student 5 4A,42,2,64,38,12,28,55,92,56,60,98,63
3,Student 6 4A,94,24,42,1,19,72,13,14,52,15,91,85
3,Student 7 4A,34,12,8,83,44,70,63,8,79,1,84,9
3,Student 8 4A,83,78,26,12,24,80,24,65,95,32,55,89
3,Student 9 4A,47,51,43,28,70,41,40,5,33,68,58,19
3,Student 10 4A,46,48,98,78,34,1,42,93,84,75,76,90
3,Student 11 4A,88,35,46,13,14,34,52,87,79,78,23,28
3,Student 12 4A,40,3,67,99,9,70,56,78,47,49,7,45
3,Student 13 4A,40,22,50,100,98,26,2,41,89,23,75,38
3,Student 14 4A,40,55,82,61,57,12,52,9,81,91,50,8
3,Student 15 4A,63,19,78,22,65,47,15,21,63,71,41,63
3,Student 16 4A,65,62,51,83,73,63,61,51,43,31,41,45
3,Student 17 4A,59,43,48,84,69,66,23,98,62,49,3,70
3,Student 18 4A,95,78,40,17,14,54,91,10,77,40,34,77
3,Student 19 4A,1,65,28,26,14,12,53,55,41,69,50,15
3,Student 20 4A,75,60,46,8,54,35,68,44,91,87,3,5
3,Student 21 4A,55,61,65,84,63,87,42,82,59,75,22,44
3,Student 22 4A,62,67,59,89,51,79,17,1,68,60,20,97
3,Student 23 4A,12,89,98,37,28,26,30,48,7,87,38,46
3,Student 24 4A,47,11,29,38,30,1,70,80,83,20,62,68
3,Student 25 4A,63,86,44,95,52,57,25,75,50,67,20,11
3,Student 26 4A,83,28,66,39,15,29,34,5,62,21,69,22
3,Student 27 4A,32,20,39,54,30,69,95,45,69,55,56,27
3,Student 28 4A,83,25,3,34,96,76,15,88,17,32,19,72
3,Student 29 4A,18,83,88,32,2,21,90,97,23,20,62,62
3,Student 30 4A,58,43,76,21,28,94,5,68,17,12,79,38
3,Student 31 4A,25,28,81,88,22,56,37,82,3,79,22,46
3,Student 32 4A,71,79,51,51,17,68,17,23,2,4,71,21
3,Student 33 4A,7,46,3,14,61,44,39,5,3,69,2,69
3,Student 34 4A,64,50,60,17,91,16,43,43,38,100,1,96
3,Student 35 4A,7,23,35,1,19,45,21,61,90,26,81,77
3,Student 36 4A,49,0,38,28,62,13,40,76,22,21,12,9
3,Student 37 4A,20,76,70,56,96,35,17,71,32,47,25,70
3,Student 38 4A,9,85,74,36,82,84,31,43,95,39,22,52
3,Student 39 4A,99,32,2,39,56,39,64,0,17,71,65,55
3,Student 40 4A,39,41,23,29,19,18,61,9,3,89,34,92
3,Student 41 4A,96,26,83,67,38,88,40,4,34,2,89,41
3,Student 42 4A,15,97,13,87,83,63,27,69,98,19,73,41
3,Student 43 4A,58,81,74,94,12,37,93,13,76,91,74,79
3,Student 44 4A,45,55,65,73,1,71,57,28,26,2,94,29
3,Student 45 4A,61,68,66,90,48,39,14,31,24,37,64,82
3,Student 46 4A,56,21,78,97,75,77,96,34,6,30,19,20
3,Student 47 4A,20,42,47,13,82,10,100,87,61,72,5,79
3,Student 48 4A,37,5,51,64,75,76,99,37,5,57,77,66
3,Student 49 4A,9,14,85,13,88,20,3,48,81,50,10,93
3,Student 50 4A,15,40,29,35,7,70,86,46,47,72,77,93
3,Student 1 4B,39,36,29,44,25,38,75,26,42,32,21,9
3,Student 2 4B,89,4,46,93,96,28,1,83,70,33,39,39
3,Student 3 4B,12,80,2,50,83,19,9,43,99,36,61,35
3,Student 4 4B,1,32,35,22,28,12,69,35,88,48,28,96
3,Student 5 4B,34,62,93,54,9,75,43,49,40,22,74,68
3,Student 6 4B,2,36,28,98,93,17,82,90,14,5,36,41
3,Student 7 4B,15,69,64,74,68,59,5,91,83,70,67,34
3,Student 8 4B,84,97,30,22,76,40,54,55,60,21,28,87
3,Student 9 4B,19,69,89,89,21,75,92,47,57,8,8,83
3,Student 10 4B,1,5,60,18,84,78,43,45,91,80,17,60
3,Student 11 4B,43,40,64,14,24,76,63,80,70,72,57,61
3,Student 12 4B,86,89,10,28,15,64,91,91,11,67,60,16
3,Student 13 4B,87,64,98,26,2,1,4,4,47,65,40,73
3,Student 14 4B,8,85,1,27,91,48,89,13,28,56,22,80
3,Student 15 4B,12,73,99,97,1,81,71,9,75,94,38,62
3,Student 16 4B,79,47,24,82,25,54,14,94,3,65,66,94
3,Student 17 4B,90,91,83,53,1,40,84,30,69,27,42,61
3,Student 18 4B,34,27,29,44,62,75,69,17,49,99,43,25
3,Student 19 4B,17,65,43,59,35,55,4,88,84,62,63,72
3,Student 20 4B,75,44,36,97,94,4,36,53,14,15,92,6
3,Student 21 4B,76,28,87,87,49,33,70,27,24,39,93,85
3,Student 22 4B,33,91,30,82,38,10,54,38,32,36,25,45
3,Student 23 4B,89,75,54,83,7,70,20,34,57,90,7,87
3,Student 24 4B,20,56,72,5,40,74,48,20,12,72,4,34
3,Student 25 4B,56,29,52,39,26,57,3,26,99,28,83,27
3,Student 26 4B,52,54,28,95,85,74,29,56,70,18,26,46
3,Student 27 4B,27,99,20,86,88,18,57,68,2,32,6,54
3,Student 28 4B,49,64,83,38,67,77,41,51,62,54,60,12
3,Student 29 4B,41,60,97,73,82,28,91,80,77,15,46,30
3,Student 30 4B,82,70,63,51,5,15,13,100,88,4,13,27
3,Student 31 4B,16,19,1,79,15,35,32,26,53,81,13,31
3,Student 32 4B,68,94,43,57,12,35,78,10,86,91,25,0
3,Student 33 4B,84,65,4,10,53,46,87,35,40,100,73,22
3,Student 34 4B,60,34,39,76,70,28,91,59,25,1,17,56
3,Student 35 4B,20,9,53,23,90,47,11,81,13,50,57,87
3,Student 36 4B,55,38,31,64,34,64,53,15,99,66,91,8
3,Student 37 4B,97,55,22,57,69,55,84,13,71,52,15,28
3,Student 38 4B,39,100,98,48,10,3,95,60,50,45,84,48
3,Student 39 4B,11,81,92,3,84,81,59,10,29,83,47,36
3,Student 40 4B,73,85,100,36,73,63,18,33,79,47,49,67
3,Student 41 4B,51,98,55,52,29,16,93,5,98,69,25,78
3,Student 42 4B,99,45,80,67,77,72,28,3,91,42,58,68
3,Student 43 4B,67,60,42,86,30,85,86,12,10,21,80,41
3,Student 44 4B,55,46,4,90,0,38,27,83,74,76,51,55
3,Student 45 4B,36,69,31,86,54,66,55,38,9,37,38,78
3,Student 46 4B,10,70,30,41,65,24,44,98,68,76,96,82
3,Student 47 4B,53,100,3,86,4,61,72,54,72,50,52,95
3,Student 48 4B,33,52,87,6,92,55,31,16,35,99,98,46
3,Student 49 4B,56,73,85,53,15,33,81,11,92,27,36,44
3,Student 50 4B,76,55,1,29,46,95,53,96,99,36,10,81
3,Student 1 5A,61,4,12,84,5,49,59,19,90,91,14,51
3,Student 2 5A,91,32,8,51,40,72,7,40,35,47,2,98
3,Student 3 5A,25,41,93,66,47,62,74,14,63,17,57,34
3,Student 4 5A,90,65,28,100,85,62,96,77,70,96,41,34
3,Student 5 5A,3,29,51,38,1,24,82,69,32,94,71,4
3,Student 6 5A,32,97,23,36,30,9,38,24,11,14,3,62
3,Student 7 5A,60,36,70,6,82,62,34,29,45,74,75,8
3,Student 8 5A,83,36,64,74,33,21,81,49,68,90,50,98
3,Student 9 5A,60,55,72,96,17,18,6,84,59,0,31,14
3,Student 10 5A,85,39,26,7,73,59,30,77,31,15,76,47
3,Student 11 5A,39,0,73,43,16,8,57,53,89,42,42,92
3,Student 12 5A,97,96,65,77,76,50,43,55,31,5,61,69
3,Student 13 5A,35,41,49,24,28,96,97,87,69,58,44,16
3,Student 14 5A,81,29,89,9,96,49,77,30,89,95,90,70
3,Student 15 5A,36,96,42,60,7,41,86,19,97,76,51,62
3,Student 16 5A,100,16,83,89,1,10,18,11,14,69,100,33
3,Student 17 5A,75,98,95,85,54,44,10,44,74,7,44,46
3,Student 18 5A,48,54,38,93,12,64,93,53,23,90,52,76
3,Student 19 5A,88,74,17,11,60,54,84,43,50,85,24,23
3,Student 20 5A,88,26,51,11,4,54,85,98,85,37,7,51
3,Student 21 5A,71,16,2,31,25,71,97,77,41,74,5,76
3,Student 22 5A,38,55,68,16,89,95,25,4,68,7,41,63
3,Student 23 5A,36,45,51,54,60,5,61,46,55,72,30,78
3,Student 24 5A,35,76,24,87,85,15,50,100,46,56,38,15
3,Student 25 5A,8,17,35,14,54,0,70,88,14,85,50,27
3,Student 26 5A,39,63,86,47,89,34,44,63,44,26,65,5
3,Student 27 5A,22,2,16,66,100,41,15,35,14,46,76,54
3,Student 28 5A,62,45,37,97,4,35,44,61,32,23,52,78
3,Student 29 5A,89,9,97,22,69,70,72,35,57,44,69,48
3,Student 30 5A,10,100,42,61,33,20,84,29,43,0,4,69
3,Student 31 5A,90,66,14,100,20,4,26,9,38,13,47,48
3,Student 32 5A,47,60,52,21,4,78,12,9,36,21,23,99
3,Student 33 5A,41,63,90,46,3,38,89,52,80,28,83,84
3,Student 34 5A,23,93,6,90,21,77,11,34,24,94,75,41
3,Student 35 5A,40,94,98,100,6,81,90,7,4,72,83,24
3,Student 36 5A,5,82,23,30,36,80,28,73,86,32,50,52
3,Student 37 5A,35,48,62,91,3,3,47,16,74,91,4,21
3,Student 38 5A,17,97,84,18,78,1,39,74,34,19,39,99
3,Student 39 5A,31,63,56,26,23,20,83,84,28,40,89,18
3,Student 40 5A,66,98,62,39,75,7,30,57,55,3,67,20
3,Student 41 5A,56,59,62,73,68,19,17,3,49,16,65,82
3,Student 42 5A,68,8,50,22,40,86,87,90,47,88,99,6
3,Student 43 5A,30,64,82,36,91,37,3,21,8,11,9,31
3,Student 44 5A,12,97,71,29,39,89,83,85,82,16,44,8
3,Student 45 5A,73,65,52,5,94,56,75,27,36,24,24,11
3,Student 46 5A,5,24,62,29,94,88,8,87,64,52,95,11
3,Student 47 5A,53,7,16,9,93,58,18,59,96,73,90,37
3,Student 48 5A,13,95,98,12,50,26,72,94,9,96,46,97
3,Student 49 5A,24,45,93,90,22,1,97,75,41,42,42,72
3,Student 50 5A,85,15,3,64,34,99,5,7,13,98,32,76
3,Student 1 5B,39,74,28,27,38,88,31,42,91,48,81,4
3,Student 2 5B,68,53,13,80,83,94,98,72,11,59,93,28
3,Student 3 5B,52,90,89,80,32,32,10,63,7,12,19,42
3,Student 4 5B,65,53,34,49,71,18,62,97,92,5,31,97
3,Student 5 5B,32,13,24,83,11,28,59,44,8,78,13,37
3,Student 6 5B,53,5,74,53,24,74,8,98,22,24,20,9
3,Student 7 5B,98,80,63,45,1,63,43,19,78,20,64,100
3,Student 8 5B,67,31,45,63,74,50,85,75,13,26,59,12
3,Student 9 5B,38,18,23,8,12,68,10,97,72,46,5,50
3,Student 10 5B,45,62,45,74,38,58,3,26,91,44,79,28
3,Student 11 5B,78,97,7,81,87,93,50,50,51,43,24,83
3,Student 12 5B,92,36,61,89,37,80,46,3,11,31,32,41
3,Student 13 5B,70,70,98,51,4,42,5,57,100,5,1,45
3,Student 14 5B,52,66,9,6,42,82,37,91,66,84,80,65
3,Student 15 5B,0,86,68,67,73,80,35,23,23,44,37,94
3,Student 16 5B,30,94,43,31,92,75,73,96,58,33,14,97
3,Student 17 5B,30,28,11,3,73,19,3,95,90,62,42,100
3,Student 18 5B,85,19,61,73,92,44,10,36,37,57,95,11
3,Student 19 5B,53,90,22,65,51,56,38,37,21,7,7,7
3,Student 20 5B,49,39,32,11,27,33,52,25,57,64,28,44
3,Student 21 5B,52,84,26,15,51,36,5,55,93,64,27,5
3,Student 22 5B,32,46,85,91,8,95,86,90,23,57,3,69
3,Student 23 5B,54,32,49,9,9,98,5,0,24,65,31,46
3,Student 24 5B,81,17,4,42,35,56,47,29,55,78,19,67
3,Student 25 5B,34,36,34,93,96,1,0,77,47,68,67,11
3,Student 26 5B,76,45,50,54,94,95,59,96,94,26,46,4
3,Student 27 5B,40,3,26,59,86,31,84,5,2,77,22,17
3,Student 28 5B,19,63,97,31,93,56,46,6,56,81,38,45
3,Student 29 5B,91,56,0,40,60,15,94,6,7,67,23,87
3,Student 30 5B,19,23,61,88,56,7,22,69,82,32,54,84
3,Student 31 5B,39,31,6,19,67,92,20,2,4,26,51,99
3,Student 32 5B,57,89,32,57,93,89,77,55,5,94,84,9
3,Student 33 5B,59,52,19,8,9,37,72,38,35,30,24,75
3,Student 34 5B,74,5,35,5,49,48,33,45,58,3,5,57
3,Student 35 5B,40,63,55,51,15,16,70,18,90,34,85,20
3,Student 36 5B,60,27,20,17,66,29,85,69,8,44,16,97
3,Student 37 5B,33,4,60,8,30,8,62,46,18,83,16,40
3,Student 38 5B,45,34,69,19,43,11,81,12,97,93,47,39
3,Student 39 5B,82,43,84,90,21,51,99,95,40,59,8,86
